,CustomerId,First Name,Last Name,ShipMode,Segment,City,Country,IngestionDate
5636,SC-20050,Sample,Company A,Standard Class,Home Office,La Mesa,United States,2022-06-15
5637,,,,,,,,2022-06-15
5638,GM-14440,Gary,McGarr,Standard Class,Consumer,San Diego,United States,2022-06-15
5639,GM-14440,Gary,McGarr,Standard Class,Consumer,San Diego,United States,2022-06-15
5640,JK-15640,Jim,Kriz,Standard Class,Home Office,Lakewood,United States,2022-06-15
5641,AT-10435,Alyssa,Tate,First Class,Home Office,Meriden,United States,2022-06-15
5642,DB-12910,Daniel,Byrd,Second Class,Home Office,Columbus,United States,2022-06-15
5643,AH-10690,Anna,Häberlin,Second Class,Corporate,Roswell,United States,2022-06-15
5644,,,,,,,,2022-06-15
5645,HM-14860,Harry,Marie,Standard Class,Corporate,Morristown,United States,2022-06-15
5646,AG-10495,Andrew,Gjertsen,Standard Class,Corporate,Alexandria,United States,2022-06-15
5647,JB-16000,Joy,Bell-,Standard Class,Consumer,Salt Lake City,United States,2022-06-15
5648,AJ-10795,Anthony,Johnson,Second Class,Corporate,Apple Valley,United States,2022-06-15
5649,,,,,,,,2022-06-15
5650,AJ-10795,Anthony,Johnson,Second Class,Corporate,Apple Valley,United States,2022-06-15
5651,,,,,,,,2022-06-15
5652,MM-18280,Muhammed,MacIntyre,Standard Class,Corporate,New York City,United States,2022-06-15
5653,TH-21235,Tiffany,House,Standard Class,Corporate,Long Beach,United States,2022-06-15
5654,AH-10120,Adrian,Hane,First Class,Home Office,Salem,United States,2022-06-15
5655,AH-10120,Adrian,Hane,First Class,Home Office,Salem,United States,2022-06-15
5656,,,,,,,,2022-06-15
5657,AH-10120,Adrian,Hane,First Class,Home Office,Salem,United States,2022-06-15
5658,,,,,,,,2022-06-15
5659,AH-10120,Adrian,Hane,First Class,Home Office,Salem,United States,2022-06-15
5660,AH-10120,Adrian,Hane,First Class,Home Office,Salem,United States,2022-06-15
5661,CL-12700,Craig,Leslie,Standard Class,Home Office,Aurora,United States,2022-06-15
5662,CL-12700,Craig,Leslie,Standard Class,Home Office,Aurora,United States,2022-06-15
5663,JG-15310,Jason,Gross,Same Day,Corporate,Newark,United States,2022-06-15
5664,,,,,,,,2022-06-15
5665,JG-15310,Jason,Gross,Same Day,Corporate,Newark,United States,2022-06-15
5666,,,,,,,,2022-06-15
5667,SE-20110,Sanjit,Engle,Standard Class,Consumer,Seattle,United States,2022-06-15
5668,SE-20110,Sanjit,Engle,Standard Class,Consumer,Seattle,United States,2022-06-15
5669,SE-20110,Sanjit,Engle,Standard Class,Consumer,Seattle,United States,2022-06-15
5670,TG-21640,Trudy,Glocke,Second Class,Consumer,Pocatello,United States,2022-06-15
5671,TG-21640,Trudy,Glocke,Second Class,Consumer,Pocatello,United States,2022-06-15
5672,SH-19975,Sally,Hughsby,Standard Class,Corporate,Dallas,United States,2022-06-15
5673,SH-19975,Sally,Hughsby,Standard Class,Corporate,Dallas,United States,2022-06-15
5674,MC-17275,Marc,Crier,Standard Class,Consumer,Seattle,United States,2022-06-15
5675,PJ-18835,Patrick,Jones,Standard Class,Corporate,Seattle,United States,2022-06-15
5676,PJ-18835,Patrick,Jones,Standard Class,Corporate,Seattle,United States,2022-06-15
5677,ZC-21910,Zuschuss,Carroll,Standard Class,Consumer,Chicago,United States,2022-06-15
5678,SC-20680,Steve,Carroll,Standard Class,Home Office,Holland,United States,2022-06-15
5679,SC-20680,Steve,Carroll,Standard Class,Home Office,Holland,United States,2022-06-15
5680,BP-11230,Benjamin,Patterson,Standard Class,Consumer,Broken Arrow,United States,2022-06-15
5681,BP-11230,Benjamin,Patterson,Standard Class,Consumer,Broken Arrow,United States,2022-06-15
5682,RD-19585,Rob,Dowd,Standard Class,Consumer,Athens,United States,2022-06-15
5683,RD-19585,Rob,Dowd,Standard Class,Consumer,Athens,United States,2022-06-15
5684,RD-19585,Rob,Dowd,Standard Class,Consumer,Athens,United States,2022-06-15
5685,,,,,,,,2022-06-15
5686,,,,,,,,2022-06-15
5687,,,,,,,,2022-06-15
5688,,,,,,,,2022-06-15
5689,,,,,,,,2022-06-15
5690,KM-16225,Kalyca,Meade,Standard Class,Corporate,Baltimore,United States,2022-06-15
5691,,,,,,,,2022-06-15
5692,KM-16225,Kalyca,Meade,Standard Class,Corporate,Baltimore,United States,2022-06-15
5693,KM-16225,Kalyca,Meade,Standard Class,Corporate,Baltimore,United States,2022-06-15
5694,KM-16225,Kalyca,Meade,Standard Class,Corporate,Baltimore,United States,2022-06-15
5695,AH-10465,Amy,Hunt,Second Class,Consumer,San Francisco,United States,2022-06-15
5696,,,,,,,,2022-06-15
5697,AG-10765,Anthony,Garverick,Standard Class,Home Office,Chicago,United States,2022-06-15
5698,EB-14170,Evan,Bailliet,Same Day,Consumer,Laredo,United States,2022-06-15
5699,PG-18895,Paul,Gonzalez,Standard Class,Consumer,San Francisco,United States,2022-06-15
5700,CA-12055,Cathy,Armstrong,First Class,Home Office,Cleveland,United States,2022-06-15
5701,CA-12055,Cathy,Armstrong,First Class,Home Office,Cleveland,United States,2022-06-15
5702,SS-20875,Sung,Shariari,Standard Class,Consumer,Marion,United States,2022-06-15
5703,SS-20875,Sung,Shariari,Standard Class,Consumer,Marion,United States,2022-06-15
5704,SS-20875,Sung,Shariari,Standard Class,Consumer,Marion,United States,2022-06-15
5705,RP-19390,Resi,Pölking,Standard Class,Consumer,Fairfield,United States,2022-06-15
5706,SC-20440,Shaun,Chance,Second Class,Corporate,New York City,United States,2022-06-15
5707,NW-18400,Natalie,Webber,Standard Class,Consumer,New York City,United States,2022-06-15
5708,NW-18400,Natalie,Webber,Standard Class,Consumer,New York City,United States,2022-06-15
5709,,,,,,,,2022-06-15
5710,NW-18400,Natalie,Webber,Standard Class,Consumer,New York City,United States,2022-06-15
5711,NW-18400,Natalie,Webber,Standard Class,Consumer,New York City,United States,2022-06-15
5712,KW-16435,Katrina,Willman,Same Day,Consumer,Chicago,United States,2022-06-15
5713,HR-14770,Hallie,Redmond,Standard Class,Home Office,New York City,United States,2022-06-15
5714,AG-10900,Arthur,Gainer,Standard Class,Consumer,Richmond,United States,2022-06-15
5715,BM-11650,Brian,Moss,Second Class,Corporate,Ann Arbor,United States,2022-06-15
5716,BM-11650,Brian,Moss,Second Class,Corporate,Ann Arbor,United States,2022-06-15
5717,BM-11650,Brian,Moss,Second Class,Corporate,Ann Arbor,United States,2022-06-15
5718,BM-11650,Brian,Moss,Second Class,Corporate,Ann Arbor,United States,2022-06-15
5719,RD-19720,Roger,Demir,Second Class,Consumer,Lafayette,United States,2022-06-15
5720,KB-16585,Ken,Black,First Class,Corporate,Springfield,United States,2022-06-15
5721,KB-16585,Ken,Black,First Class,Corporate,Springfield,United States,2022-06-15
5722,KB-16585,Ken,Black,First Class,Corporate,Springfield,United States,2022-06-15
5723,DW-13585,Dorothy,Wardle,Standard Class,Corporate,San Francisco,United States,2022-06-15
5724,,,,,,,,2022-06-15
5725,DR-12880,Dan,Reichenbach,First Class,Corporate,New York City,United States,2022-06-15
5726,AH-10690,Anna,Häberlin,Standard Class,Corporate,Houston,United States,2022-06-15
5727,JP-15520,Jeremy,Pistek,Standard Class,Consumer,Madison,United States,2022-06-15
5728,JP-15520,Jeremy,Pistek,Standard Class,Consumer,Madison,United States,2022-06-15
5729,,,,,,,,2022-06-15
5730,,,,,,,,2022-06-15
5731,,,,,,,,2022-06-15
5732,,,,,,,,2022-06-15
5733,DR-12880,Dan,Reichenbach,First Class,Corporate,Milford,United States,2022-06-15
5734,,,,,,,,2022-06-15
5735,,,,,,,,2022-06-15
5736,,,,,,,,2022-06-15
5737,,,,,,,,2022-06-15
5738,,,,,,,,2022-06-15
5739,DH-13075,Dave,Hallsten,First Class,Corporate,Fairfield,United States,2022-06-15
5740,DH-13075,Dave,Hallsten,First Class,Corporate,Fairfield,United States,2022-06-15
5741,DH-13075,Dave,Hallsten,First Class,Corporate,Fairfield,United States,2022-06-15
5742,DH-13075,Dave,Hallsten,First Class,Corporate,Fairfield,United States,2022-06-15
5743,DH-13075,Dave,Hallsten,First Class,Corporate,Fairfield,United States,2022-06-15
5744,DH-13075,Dave,Hallsten,First Class,Corporate,Fairfield,United States,2022-06-15
5745,DH-13075,Dave,Hallsten,First Class,Corporate,Fairfield,United States,2022-06-15
5746,LH-16900,Lena,Hernandez,Standard Class,Consumer,Greenville,United States,2022-06-15
5747,LH-16900,Lena,Hernandez,Standard Class,Consumer,Greenville,United States,2022-06-15
5748,LH-16900,Lena,Hernandez,Standard Class,Consumer,Greenville,United States,2022-06-15
5749,,,,,,,,2022-06-15
5750,SS-20410,Shahid,Shariari,Standard Class,Consumer,Buffalo Grove,United States,2022-06-15
5751,FP-14320,Frank,Preis,Standard Class,Consumer,San Diego,United States,2022-06-15
5752,FP-14320,Frank,Preis,Standard Class,Consumer,San Diego,United States,2022-06-15
5753,LC-17050,Liz,Carlisle,Standard Class,Consumer,Richmond,United States,2022-06-15
5754,AS-10240,Alan,Shonely,Second Class,Consumer,Springfield,United States,2022-06-15
5755,,,,,,,,2022-06-15
5756,HG-15025,Hunter,Glantz,Standard Class,Consumer,Fort Worth,United States,2022-06-15
5757,,,,,,,,2022-06-15
5758,BH-11710,Brosina,Hoffman,First Class,Consumer,Hialeah,United States,2022-06-15
5759,JP-16135,Julie,Prescott,Same Day,Home Office,Los Angeles,United States,2022-06-15
5760,JP-16135,Julie,Prescott,Same Day,Home Office,Los Angeles,United States,2022-06-15
5761,JM-16195,Justin,MacKendrick,First Class,Consumer,Lake Forest,United States,2022-06-15
5762,JM-16195,Justin,MacKendrick,First Class,Consumer,Lake Forest,United States,2022-06-15
5763,FH-14365,Fred,Hopkins,First Class,Corporate,Long Beach,United States,2022-06-15
5764,,,,,,,,2022-06-15
5765,EB-13870,Emily,Burns,Standard Class,Consumer,Redding,United States,2022-06-15
5766,PM-19135,Peter,McVee,Standard Class,Home Office,San Antonio,United States,2022-06-15
5767,AR-10345,Alex,Russell,Second Class,Corporate,Houston,United States,2022-06-15
5768,SS-20875,Sung,Shariari,Standard Class,Consumer,Leominster,United States,2022-06-15
5769,,,,,,,,2022-06-15
5770,,,,,,,,2022-06-15
5771,SC-20440,Shaun,Chance,Standard Class,Corporate,Los Angeles,United States,2022-06-15
5772,EA-14035,Erin,Ashbrook,Standard Class,Corporate,Springfield,United States,2022-06-15
5773,TP-21130,Theone,Pippenger,Standard Class,Consumer,Waco,United States,2022-06-15
5774,BP-11290,Beth,Paige,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5775,BP-11290,Beth,Paige,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5776,LM-17065,Liz,MacKendrick,Standard Class,Consumer,Auburn,United States,2022-06-15
5777,KT-16465,Kean,Takahito,Standard Class,Consumer,San Francisco,United States,2022-06-15
5778,AP-10915,Arthur,Prichep,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5779,AP-10915,Arthur,Prichep,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5780,,,,,,,,2022-06-15
5781,XP-21865,Xylona,Preis,Second Class,Consumer,Chico,United States,2022-06-15
5782,XP-21865,Xylona,Preis,Second Class,Consumer,Chico,United States,2022-06-15
5783,,,,,,,,2022-06-15
5784,JK-16090,Juliana,Krohn,Standard Class,Consumer,Springfield,United States,2022-06-15
5785,JK-16090,Juliana,Krohn,Standard Class,Consumer,Springfield,United States,2022-06-15
5786,,,,,,,,2022-06-15
5787,JK-16090,Juliana,Krohn,Standard Class,Consumer,Springfield,United States,2022-06-15
5788,MG-18205,Mitch,Gastineau,Second Class,Corporate,Jacksonville,United States,2022-06-15
5789,,,,,,,,2022-06-15
5790,PG-18820,Patrick,Gardner,First Class,Consumer,Bakersfield,United States,2022-06-15
5791,,,,,,,,2022-06-15
5792,,,,,,,,2022-06-15
5793,,,,,,,,2022-06-15
5794,PG-18820,Patrick,Gardner,First Class,Consumer,Bakersfield,United States,2022-06-15
5795,,,,,,,,2022-06-15
5796,,,,,,,,2022-06-15
5797,LD-17005,Lisa,DeCherney,Second Class,Consumer,New York City,United States,2022-06-15
5798,LD-17005,Lisa,DeCherney,Second Class,Consumer,New York City,United States,2022-06-15
5799,,,,,,,,2022-06-15
5800,MN-17935,Michael,Nguyen,First Class,Consumer,El Paso,United States,2022-06-15
5801,MN-17935,Michael,Nguyen,First Class,Consumer,El Paso,United States,2022-06-15
5802,RD-19900,Ruben,Dartt,First Class,Consumer,Thousand Oaks,United States,2022-06-15
5803,JP-16135,Julie,Prescott,Standard Class,Home Office,Springfield,United States,2022-06-15
5804,KE-16420,Katrina,Edelman,Standard Class,Corporate,Dallas,United States,2022-06-15
5805,,,,,,,,2022-06-15
5806,,,,,,,,2022-06-15
5807,DL-13315,Delfina,Latchford,Second Class,Consumer,Knoxville,United States,2022-06-15
5808,DL-13315,Delfina,Latchford,Second Class,Consumer,Knoxville,United States,2022-06-15
5809,,,,,,,,2022-06-15
5810,JD-16150,Justin,Deggeller,Standard Class,Corporate,San Diego,United States,2022-06-15
5811,JD-16150,Justin,Deggeller,Standard Class,Corporate,San Diego,United States,2022-06-15
5812,JD-16150,Justin,Deggeller,Standard Class,Corporate,San Diego,United States,2022-06-15
5813,SR-20740,Steven,Roelle,First Class,Home Office,New York City,United States,2022-06-15
5814,AC-10450,Amy,Cox,First Class,Consumer,Tampa,United States,2022-06-15
5815,LS-17245,Lynn,Smith,Same Day,Consumer,Utica,United States,2022-06-15
5816,,,,,,,,2022-06-15
5817,LS-17245,Lynn,Smith,Same Day,Consumer,Utica,United States,2022-06-15
5818,,,,,,,,2022-06-15
5819,LS-17245,Lynn,Smith,Same Day,Consumer,Utica,United States,2022-06-15
5820,CS-12175,Charles,Sheldon,Standard Class,Corporate,San Francisco,United States,2022-06-15
5821,CS-12175,Charles,Sheldon,Standard Class,Corporate,San Francisco,United States,2022-06-15
5822,,,,,,,,2022-06-15
5823,,,,,,,,2022-06-15
5824,AR-10510,Andrew,Roberts,Same Day,Consumer,Columbus,United States,2022-06-15
5825,KB-16405,Katrina,Bavinger,Second Class,Home Office,New York City,United States,2022-06-15
5826,KB-16405,Katrina,Bavinger,Second Class,Home Office,New York City,United States,2022-06-15
5827,KB-16405,Katrina,Bavinger,Second Class,Home Office,New York City,United States,2022-06-15
5828,KB-16405,Katrina,Bavinger,Second Class,Home Office,New York City,United States,2022-06-15
5829,MM-17920,Michael,Moore,Standard Class,Consumer,Richmond,United States,2022-06-15
5830,,,,,,,,2022-06-15
5831,RF-19735,Roland,Fjeld,Standard Class,Consumer,San Diego,United States,2022-06-15
5832,BP-11290,Beth,Paige,Standard Class,Consumer,Concord,United States,2022-06-15
5833,,,,,,,,2022-06-15
5834,,,,,,,,2022-06-15
5835,,,,,,,,2022-06-15
5836,MJ-17740,Max,Jones,Standard Class,Consumer,Miami,United States,2022-06-15
5837,DO-13645,Doug,O'Connell,Standard Class,Consumer,Los Angeles,United States,2022-06-15
5838,MV-17485,Mark,Van Huff,Standard Class,Consumer,Seattle,United States,2022-06-15
5839,MG-17875,Michael,Grace,Second Class,Home Office,Arlington,United States,2022-06-15
5840,,,,,,,,2022-06-15
5841,BS-11665,Brian,Stugart,Standard Class,Consumer,San Diego,United States,2022-06-15
5842,BS-11665,Brian,Stugart,Standard Class,Consumer,San Diego,United States,2022-06-15
5843,,,,,,,,2022-06-15
5844,BS-11665,Brian,Stugart,Standard Class,Consumer,San Diego,United States,2022-06-15
5845,BS-11665,Brian,Stugart,Standard Class,Consumer,San Diego,United States,2022-06-15
5846,BS-11665,Brian,Stugart,Standard Class,Consumer,San Diego,United States,2022-06-15
5847,BS-11665,Brian,Stugart,Standard Class,Consumer,San Diego,United States,2022-06-15
5848,PO-19180,Philisse,Overcash,Standard Class,Home Office,Roseville,United States,2022-06-15
5849,PO-19180,Philisse,Overcash,Standard Class,Home Office,Roseville,United States,2022-06-15
5850,PO-19180,Philisse,Overcash,Standard Class,Home Office,Roseville,United States,2022-06-15
5851,PO-19180,Philisse,Overcash,Standard Class,Home Office,Roseville,United States,2022-06-15
5852,PO-19180,Philisse,Overcash,Standard Class,Home Office,Roseville,United States,2022-06-15
5853,DA-13450,Dianna,Arnett,Standard Class,Home Office,Virginia Beach,United States,2022-06-15
5854,,,,,,,,2022-06-15
5855,AH-10690,Anna,Häberlin,Standard Class,Corporate,Dallas,United States,2022-06-15
5856,AH-10690,Anna,Häberlin,Standard Class,Corporate,Dallas,United States,2022-06-15
5857,,,,,,,,2022-06-15
5858,,,,,,,,2022-06-15
5859,,,,,,,,2022-06-15
5860,JK-15640,Jim,Kriz,Second Class,Home Office,Philadelphia,United States,2022-06-15
5861,CM-12235,Chris,McAfee,Second Class,Consumer,Little Rock,United States,2022-06-15
5862,CM-12235,Chris,McAfee,Second Class,Consumer,Little Rock,United States,2022-06-15
5863,CM-12235,Chris,McAfee,Second Class,Consumer,Little Rock,United States,2022-06-15
5864,RS-19420,Ricardo,Sperren,Second Class,Corporate,Meriden,United States,2022-06-15
5865,,,,,,,,2022-06-15
5866,RS-19420,Ricardo,Sperren,Second Class,Corporate,Meriden,United States,2022-06-15
5867,BP-11185,Ben,Peterman,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5868,BP-11185,Ben,Peterman,Standard Class,Corporate,Philadelphia,United States,2022-06-15
5869,MA-17995,Michelle,Arnett,Standard Class,Home Office,Cheyenne,United States,2022-06-15
5870,,,,,,,,2022-06-15
5871,,,,,,,,2022-06-15
5872,,,,,,,,2022-06-15
5873,EH-14005,Erica,Hernandez,Same Day,Home Office,Jonesboro,United States,2022-06-15
5874,EH-14005,Erica,Hernandez,Same Day,Home Office,Jonesboro,United States,2022-06-15
5875,FM-14290,Frank,Merwin,First Class,Home Office,Philadelphia,United States,2022-06-15
5876,FG-14260,Frank,Gastineau,Standard Class,Home Office,Lawrence,United States,2022-06-15
5877,FG-14260,Frank,Gastineau,Standard Class,Home Office,Lawrence,United States,2022-06-15
5878,FG-14260,Frank,Gastineau,Standard Class,Home Office,Lawrence,United States,2022-06-15
5879,MV-17485,Mark,Van Huff,Standard Class,Consumer,New York City,United States,2022-06-15
5880,JW-15220,Jane,Waco,Standard Class,Corporate,San Diego,United States,2022-06-15
5881,JW-15220,Jane,Waco,Standard Class,Corporate,San Diego,United States,2022-06-15
5882,,,,,,,,2022-06-15
5883,,,,,,,,2022-06-15
5884,EH-13765,Edward,Hooks,Second Class,Corporate,San Francisco,United States,2022-06-15
5885,LS-17245,Lynn,Smith,Same Day,Consumer,San Francisco,United States,2022-06-15
5886,LS-17245,Lynn,Smith,Same Day,Consumer,San Francisco,United States,2022-06-15
5887,,,,,,,,2022-06-15
5888,CC-12220,Chris,Cortes,Standard Class,Consumer,Owensboro,United States,2022-06-15
5889,JM-15580,Jill,Matthias,First Class,Consumer,Baltimore,United States,2022-06-15
5890,RD-19720,Roger,Demir,Standard Class,Consumer,Chicago,United States,2022-06-15
5891,,,,,,,,2022-06-15
5892,RD-19720,Roger,Demir,Standard Class,Consumer,Chicago,United States,2022-06-15
5893,SS-20410,Shahid,Shariari,Standard Class,Consumer,Atlanta,United States,2022-06-15
5894,KD-16495,Keith,Dawkins,Standard Class,Corporate,Los Angeles,United States,2022-06-15
5895,PL-18925,Paul,Lucas,Standard Class,Home Office,Los Angeles,United States,2022-06-15
5896,PL-18925,Paul,Lucas,Standard Class,Home Office,Los Angeles,United States,2022-06-15
5897,,,,,,,,2022-06-15
5898,ZD-21925,Zuschuss,Donatelli,Standard Class,Consumer,Richmond,United States,2022-06-15
5899,LS-16945,Linda,Southworth,Standard Class,Corporate,San Francisco,United States,2022-06-15
5900,PB-18805,Patrick,Bzostek,Standard Class,Home Office,San Francisco,United States,2022-06-15
5901,PC-18745,Pamela,Coakley,Standard Class,Corporate,Westfield,United States,2022-06-15
